운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,위도,경도
차지비,케이티미남빌딩,31,AC완속,부산광역시,동래구,부산광역시 동래구 사직북로48번길 127 KT미남빌딩,사업장 거주자외 출입제한,35.2043790241672,129.062752371241
차지비,케이티미남빌딩,32,AC완속,부산광역시,동래구,부산광역시 동래구 사직북로48번길 127 KT미남빌딩,사업장 거주자외 출입제한,35.2043790241672,129.062752371241
차지비,케이티미남빌딩,41,AC완속,부산광역시,동래구,부산광역시 동래구 사직북로48번길 127 KT미남빌딩,사업장 거주자외 출입제한,35.2043790241672,129.062752371241
차지비,케이티미남빌딩,42,AC완속,부산광역시,동래구,부산광역시 동래구 사직북로48번길 127 KT미남빌딩,사업장 거주자외 출입제한,35.2043790241672,129.062752371241
차지비,케이티범일타워,1,AC완속,부산광역시,동구,부산광역시 동구 자성공원로 23 주차장,사업장 거주자외 출입제한,35.137716862814,129.062457799042
차지비,케이티범일타워,2,AC완속,부산광역시,동구,부산광역시 동구 자성공원로 23 주차장,사업장 거주자외 출입제한,35.137716862814,129.062457799042
차지비,케이티범일타워,3,AC완속,부산광역시,동구,부산광역시 동구 자성공원로 23 주차장,사업장 거주자외 출입제한,35.137716862814,129.062457799042
차지비,케이티범일타워,4,AC완속,부산광역시,동구,부산광역시 동구 자성공원로 23 주차장,사업장 거주자외 출입제한,35.137716862814,129.062457799042
차지비,케이티범일타워,5,AC완속,부산광역시,동구,부산광역시 동구 자성공원로 23 주차장,사업장 거주자외 출입제한,35.137716862814,129.062457799042
차지비,케이티범일타워,6,AC완속,부산광역시,동구,부산광역시 동구 자성공원로 23 주차장,사업장 거주자외 출입제한,35.137716862814,129.062457799042
차지비,케이티범일타워,7,AC완속,부산광역시,동구,부산광역시 동구 자성공원로 23 주차장,사업장 거주자외 출입제한,35.137716862814,129.062457799042
차지비,케이티범일타워,8,AC완속,부산광역시,동구,부산광역시 동구 자성공원로 23 주차장,사업장 거주자외 출입제한,35.137716862814,129.062457799042
차지비,케이티범일타워,11,AC완속,부산광역시,동구,부산광역시 동구 자성공원로 23 주차장,사업장 거주자외 출입제한,35.137716862814,129.062457799042
차지비,케이티범일타워,12,AC완속,부산광역시,동구,부산광역시 동구 자성공원로 23 주차장,사업장 거주자외 출입제한,35.137716862814,129.062457799042
차지비,케이티범일타워,21,AC완속,부산광역시,동구,부산광역시 동구 자성공원로 23 주차장,사업장 거주자외 출입제한,35.137716862814,129.062457799042
차지비,케이티범일타워,22,AC완속,부산광역시,동구,부산광역시 동구 자성공원로 23 주차장,사업장 거주자외 출입제한,35.137716862814,129.062457799042
차지비,케이티범일타워,31,AC완속,부산광역시,동구,부산광역시 동구 자성공원로 23 주차장,사업장 거주자외 출입제한,35.137716862814,129.062457799042
차지비,케이티범일타워,32,AC완속,부산광역시,동구,부산광역시 동구 자성공원로 23 주차장,사업장 거주자외 출입제한,35.137716862814,129.062457799042
차지비,케이티부산통신센터,11,AC완속,부산광역시,중구,부산광역시 중구 충장대로5번길 72 KT부산통신센터,사업장 거주자외 출입제한,35.1115353768252,129.039012387914
차지비,케이티부산통신센터,12,AC완속,부산광역시,중구,부산광역시 중구 충장대로5번길 72 KT부산통신센터,사업장 거주자외 출입제한,35.1115353768252,129.039012387914
차지비,케이티부산통신센터,21,AC완속,부산광역시,중구,부산광역시 중구 충장대로5번길 72 KT부산통신센터,사업장 거주자외 출입제한,35.1115353768252,129.039012387914
차지비,케이티부산통신센터,22,AC완속,부산광역시,중구,부산광역시 중구 충장대로5번길 72 KT부산통신센터,사업장 거주자외 출입제한,35.1115353768252,129.039012387914
차지비,케이티북부산빌딩,11,AC완속,부산광역시,사상구,부산광역시 사상구 가야대로176번길 53 KT북부산지사,사업장 거주자외 출입제한,35.1471312180434,128.991539090736
차지비,케이티북부산빌딩,12,AC완속,부산광역시,사상구,부산광역시 사상구 가야대로176번길 53 KT북부산지사,사업장 거주자외 출입제한,35.1471312180434,128.991539090736
차지비,케이티북부산빌딩,21,AC완속,부산광역시,사상구,부산광역시 사상구 가야대로176번길 53 KT북부산지사,사업장 거주자외 출입제한,35.1471312180434,128.991539090736
차지비,케이티북부산빌딩,22,AC완속,부산광역시,사상구,부산광역시 사상구 가야대로176번길 53 KT북부산지사,사업장 거주자외 출입제한,35.1471312180434,128.991539090736
차지비,케이티북부산빌딩,31,AC완속,부산광역시,사상구,부산광역시 사상구 가야대로176번길 53 KT북부산지사,사업장 거주자외 출입제한,35.1471312180434,128.991539090736
차지비,케이티북부산빌딩,32,AC완속,부산광역시,사상구,부산광역시 사상구 가야대로176번길 53 KT북부산지사,사업장 거주자외 출입제한,35.1471312180434,128.991539090736
차지비,케이티사하빌딩,1,AC완속,부산광역시,사하구,부산광역시 사하구 낙동대로 319주차장,거주자외 출입제한,35.099768235297,128.981976642741
차지비,케이티사하빌딩,2,AC완속,부산광역시,사하구,부산광역시 사하구 낙동대로 319주차장,거주자외 출입제한,35.099768235297,128.981976642741
차지비,케이티송정빌딩,11,AC완속,부산광역시,해운대구,부산광역시 해운대구 송정광어골로 42 KT송정빌딩,사업장 거주자외 출입제한,35.1777506260231,129.196571632463
차지비,케이티송정빌딩,12,AC완속,부산광역시,해운대구,부산광역시 해운대구 송정광어골로 42 KT송정빌딩,사업장 거주자외 출입제한,35.1777506260231,129.196571632463
차지비,케이티수영빌딩,1,AC완속,부산광역시,수영구,부산광역시 수영구 연수로379번길 19 주차장,사업장 거주자외 출입제한,35.17081523263,129.111709975676
차지비,케이티수영빌딩,2,AC완속,부산광역시,수영구,부산광역시 수영구 연수로379번길 19 주차장,사업장 거주자외 출입제한,35.17081523263,129.111709975676
차지비,케이티수영빌딩,11,AC완속,부산광역시,수영구,부산광역시 수영구 연수로379번길 19 주차장,사업장 거주자외 출입제한,35.17081523263,129.111709975676
차지비,케이티수영빌딩,12,AC완속,부산광역시,수영구,부산광역시 수영구 연수로379번길 19 주차장,사업장 거주자외 출입제한,35.17081523263,129.111709975676
차지비,케이티연산빌딩,1,AC완속,부산광역시,연제구,부산광역시 연제구 진남로 608 주차장,사업장 거주자외 출입제한,35.1738742821771,129.080330182561
차지비,케이티연산빌딩,2,AC완속,부산광역시,연제구,부산광역시 연제구 진남로 608 주차장,사업장 거주자외 출입제한,35.1738742821771,129.080330182561
차지비,케이티연산빌딩,11,AC완속,부산광역시,연제구,부산광역시 연제구 진남로 608 주차장,사업장 거주자외 출입제한,35.1738742821771,129.080330182561
차지비,케이티연산빌딩,12,AC완속,부산광역시,연제구,부산광역시 연제구 진남로 608 주차장,사업장 거주자외 출입제한,35.1738742821771,129.080330182561
차지비,케이티중앙빌딩,11,AC완속,부산광역시,중구,부산광역시 중구 중앙대로 136 KT중앙빌딩,사업장 거주자외 출입제한,35.1095418111601,129.037661853025
차지비,케이티중앙빌딩,12,AC완속,부산광역시,중구,부산광역시 중구 중앙대로 136 KT중앙빌딩,사업장 거주자외 출입제한,35.1095418111601,129.037661853025
차지비,케이티중앙빌딩,21,AC완속,부산광역시,중구,부산광역시 중구 중앙대로 136 KT중앙빌딩,사업장 거주자외 출입제한,35.1095418111601,129.037661853025
차지비,케이티중앙빌딩,22,AC완속,부산광역시,중구,부산광역시 중구 중앙대로 136 KT중앙빌딩,사업장 거주자외 출입제한,35.1095418111601,129.037661853025
차지비,케이티중앙빌딩,31,AC완속,부산광역시,중구,부산광역시 중구 중앙대로 136 KT중앙빌딩,사업장 거주자외 출입제한,35.1095418111601,129.037661853025
차지비,케이티중앙빌딩,32,AC완속,부산광역시,중구,부산광역시 중구 중앙대로 136 KT중앙빌딩,사업장 거주자외 출입제한,35.1095418111601,129.037661853025
기아자동차,거제 대리점,1,AC완속,부산광역시,연제구,부산광역시 연제구 아시아드대로 64 ,시설 상황에 따라 이용이 제한될 수 있음,35.1903907537314,129.067853619962
기아자동차,부산)대연 지점,1,AC완속,부산광역시,남구,부산광역시 남구 수영로 269 ,시설 상황에 따라 이용이 제한될 수 있음,35.1359330704673,129.095997789588
에스트래픽,가화만사성 더테라스(입주민 전용),1,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 구연방곡로 120,거주자외 출입제한,35.3218253713586,129.190664261259
에스트래픽,가화만사성 더테라스(입주민 전용),2,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 구연방곡로 120,거주자외 출입제한,35.3218253713586,129.190664261259
에스트래픽,가화만사성 더테라스(입주민 전용),3,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 구연방곡로 120,거주자외 출입제한,35.3218253713586,129.190664261259
에스트래픽,가화만사성 더테라스(입주민 전용),4,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 구연방곡로 120,거주자외 출입제한,35.3218253713586,129.190664261259
에스트래픽,가화만사성 더테라스(입주민 전용),5,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 구연방곡로 120,거주자외 출입제한,35.3218253713586,129.190664261259
에스트래픽,가화만사성 더테라스1차(입주민 전용),1,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 구연방곡로 120,거주자외 출입제한,35.3218253713586,129.190664261259
에스트래픽,가화만사성 더테라스1차(입주민 전용),2,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 구연방곡로 120,거주자외 출입제한,35.3218253713586,129.190664261259
에스트래픽,가화만사성 더테라스1차(입주민 전용),3,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 구연방곡로 120,거주자외 출입제한,35.3218253713586,129.190664261259
에스트래픽,가화만사성 더테라스1차(입주민 전용),4,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 구연방곡로 120,거주자외 출입제한,35.3218253713586,129.190664261259
에스트래픽,가화만사성 더테라스2차(2016912동)(입주민전용),1,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 구연방곡로 106,거주자외 출입제한,35.3233568907897,129.190093385805
에스트래픽,가화만사성 더테라스2차(2016912동)(입주민전용),2,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 구연방곡로 106,거주자외 출입제한,35.3233568907897,129.190093385805
에스트래픽,가화만사성 더테라스2차(2016912동)(입주민전용),3,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 구연방곡로 106,거주자외 출입제한,35.3233568907897,129.190093385805
에스트래픽,가화만사성 더테라스2차(2016912동)(입주민전용),4,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 구연방곡로 106,거주자외 출입제한,35.3233568907897,129.190093385805
에스트래픽,가화만사성 더테라스2차(2026713동)(입주민 전용),1,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 구연방곡로 106,거주자외 출입제한,35.3233568907897,129.190093385805
에스트래픽,가화만사성 더테라스2차(2026713동)(입주민 전용),2,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 구연방곡로 106,거주자외 출입제한,35.3233568907897,129.190093385805
에스트래픽,가화만사성 더테라스2차(2026713동)(입주민 전용),3,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 구연방곡로 106,거주자외 출입제한,35.3233568907897,129.190093385805
에스트래픽,가화만사성 더테라스2차(2026713동)(입주민 전용),4,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 구연방곡로 106,거주자외 출입제한,35.3233568907897,129.190093385805
에스트래픽,가화만사성 정관타운(입주민 전용),1,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 방곡로 39,거주자외 출입제한,35.3268984105064,129.189285109501
에스트래픽,가화만사성 정관타운(입주민 전용),2,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 방곡로 39,거주자외 출입제한,35.3268984105064,129.189285109501
에스트래픽,가화만사성 정관타운(입주민 전용),3,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 방곡로 39,거주자외 출입제한,35.3268984105064,129.189285109501
에스트래픽,가화만사성 정관타운(입주민 전용),4,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 방곡로 39,거주자외 출입제한,35.3268984105064,129.189285109501
에스트래픽,가화만사성 정관타운(입주민 전용),5,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 방곡로 39,거주자외 출입제한,35.3268984105064,129.189285109501
에스트래픽,골든웰산업(운수사 전용),1,DC콤보,부산광역시,기장군,부산광역시 기장군 정관읍 산단3로 92-74,직원 외 출입제한,35.3158699535647,129.190168915622
에스트래픽,골든웰산업(운수사 전용),2,DC콤보,부산광역시,기장군,부산광역시 기장군 정관읍 산단3로 92-74,직원 외 출입제한,35.3158699535647,129.190168915622
에스트래픽,괴정일동지에닌아파트(입주민 전용),1,AC완속,부산광역시,사하구,부산광역시 사하구 낙동대로 301,거주자외 출입제한,35.0989898252693,128.984353824496
에스트래픽,괴정일동지에닌아파트(입주민 전용),2,AC완속,부산광역시,사하구,부산광역시 사하구 낙동대로 301,거주자외 출입제한,35.0989898252693,128.984353824496
에스트래픽,금강궁전아파트(입주민 전용),1,AC완속,부산광역시,기장군,부산광역시 기장군 기장읍 차성남로 13-6,거주자외 출입제한,35.2417403284754,129.209746291207
에스트래픽,금호어울림아파트(입주민 전용),1,AC완속,부산광역시,서구,부산광역시 서구 꽃마을로 57,거주자외 출입제한,35.1186786594296,129.011219457035
에스트래픽,금호어울림아파트(입주민 전용),2,AC완속,부산광역시,서구,부산광역시 서구 꽃마을로 57,거주자외 출입제한,35.1186786594296,129.011219457035
에스트래픽,금호어울림아파트(입주민 전용),3,AC완속,부산광역시,서구,부산광역시 서구 꽃마을로 57,거주자외 출입제한,35.1186786594296,129.011219457035
에스트래픽,금호어울림아파트(입주민 전용),4,AC완속,부산광역시,서구,부산광역시 서구 꽃마을로 57,거주자외 출입제한,35.1186786594296,129.011219457035
에스트래픽,금호어울림아파트(입주민 전용),5,AC완속,부산광역시,서구,부산광역시 서구 꽃마을로 57,거주자외 출입제한,35.1186786594296,129.011219457035
에스트래픽,기아자동차 대신대리점,1,AC완속,부산광역시,서구,부산광역시 서구 보수대로 183,차량정비 서비스 센터 이용자로 제한,35.111602289117,129.021253620136
에스트래픽,기아자동차 대신대리점,2,DC콤보,부산광역시,서구,부산광역시 서구 보수대로 183,차량정비 서비스 센터 이용자로 제한,35.111602289117,129.021253620136
에스트래픽,기장점기아오토큐,1,AC완속,부산광역시,기장군,부산광역시 기장군 기장읍 대청로 33,회원전용,35.237963539653,129.213709547888
에스트래픽,남성한빛가든아파트 입주자대표회의-1(입주민 전용),1,AC완속,부산광역시,서구,부산광역시 서구 꽃마을로 43,입주민 전용,35.1175411470475,129.011309173693
에스트래픽,남성한빛가든아파트 입주자대표회의-1(입주민 전용),2,AC완속,부산광역시,서구,부산광역시 서구 꽃마을로 43,입주민 전용,35.1175411470475,129.011309173693
에스트래픽,남성한빛가든아파트 입주자대표회의-1(입주민 전용),3,AC완속,부산광역시,서구,부산광역시 서구 꽃마을로 43,입주민 전용,35.1175411470475,129.011309173693
에스트래픽,남성한빛가든아파트 입주자대표회의-2(입주민 전용),1,AC완속,부산광역시,서구,부산광역시 서구 꽃마을로 43,입주민 전용,35.1175411470475,129.011309173693
에스트래픽,남성한빛가든아파트 입주자대표회의-2(입주민 전용),2,AC완속,부산광역시,서구,부산광역시 서구 꽃마을로 43,입주민 전용,35.1175411470475,129.011309173693
에스트래픽,뉴서울아파트 입주자대표회의(입주민 전용),1,AC완속,부산광역시,남구,부산광역시 남구 유엔로 10,입주민 전용,35.1248895708081,129.07941359472
에스트래픽,뉴서울아파트 입주자대표회의(입주민 전용),2,AC완속,부산광역시,남구,부산광역시 남구 유엔로 10,입주민 전용,35.1248895708081,129.07941359472
에스트래픽,뉴서울아파트 입주자대표회의(입주민 전용),3,AC완속,부산광역시,남구,부산광역시 남구 유엔로 10,입주민 전용,35.1248895708081,129.07941359472
에스트래픽,뉴서울아파트 입주자대표회의(입주민 전용),4,AC완속,부산광역시,남구,부산광역시 남구 유엔로 10,입주민 전용,35.1248895708081,129.07941359472
에스트래픽,뉴서울아파트 입주자대표회의(입주민 전용),5,AC완속,부산광역시,남구,부산광역시 남구 유엔로 10,입주민 전용,35.1248895708081,129.07941359472
에스트래픽,당리동2차동원베네스트(입주민 전용),1,AC완속,부산광역시,사하구,부산광역시 사하구 제석로 171,거주자외 출입제한,35.110954058115,128.983564674818
에스트래픽,당리동2차동원베네스트(입주민 전용),2,AC완속,부산광역시,사하구,부산광역시 사하구 제석로 171,거주자외 출입제한,35.110954058115,128.983564674818
에스트래픽,당리동2차동원베네스트(입주민 전용),3,AC완속,부산광역시,사하구,부산광역시 사하구 제석로 171,거주자외 출입제한,35.110954058115,128.983564674818
에스트래픽,당리동2차동원베네스트(입주민 전용),4,AC완속,부산광역시,사하구,부산광역시 사하구 제석로 171,거주자외 출입제한,35.110954058115,128.983564674818
에스트래픽,당리동2차동원베네스트(입주민 전용),5,AC완속,부산광역시,사하구,부산광역시 사하구 제석로 171,거주자외 출입제한,35.110954058115,128.983564674818
에스트래픽,당리동2차동원베네스트(입주민 전용),6,AC완속,부산광역시,사하구,부산광역시 사하구 제석로 171,거주자외 출입제한,35.110954058115,128.983564674818
에스트래픽,당리동2차동원베네스트(입주민 전용),7,AC완속,부산광역시,사하구,부산광역시 사하구 제석로 171,거주자외 출입제한,35.110954058115,128.983564674818
에스트래픽,당리동2차동원베네스트(입주민 전용),8,AC완속,부산광역시,사하구,부산광역시 사하구 제석로 171,거주자외 출입제한,35.110954058115,128.983564674818
에스트래픽,대륙교통(운수사 전용),1,DC콤보,부산광역시,동래구,부산광역시 동래구 연안로81번길 71대륙교통,임직원 외 출입제한,35.1956076081564,129.10545736772
에스트래픽,대륙교통(운수사 전용),2,DC콤보,부산광역시,동래구,부산광역시 동래구 연안로81번길 71대륙교통,임직원 외 출입제한,35.1956076081564,129.10545736772
에스트래픽,대주산업(운수사 전용),1,DC콤보,부산광역시,사상구,부산광역시 사상구 모덕로27번길 50대주산업,임직원 외  출입제한,35.184799124865,128.98004483624
에스트래픽,대주산업(운수사 전용),2,DC콤보,부산광역시,사상구,부산광역시 사상구 모덕로27번길 50대주산업,임직원 외  출입제한,35.184799124865,128.98004483624
에스트래픽,대주산업(운수사 전용),3,DC콤보,부산광역시,사상구,부산광역시 사상구 모덕로27번길 50대주산업,임직원 외  출입제한,35.184799124865,128.98004483624
에스트래픽,대주산업(운수사 전용),4,DC콤보,부산광역시,사상구,부산광역시 사상구 모덕로27번길 50대주산업,임직원 외  출입제한,35.184799124865,128.98004483624
에스트래픽,대주통운(운수사 전용),1,DC콤보,부산광역시,사상구,부산광역시 사상구 모덕로27번길 50대주통운,임직원 외 출입제한,35.184799124865,128.98004483624
에스트래픽,대주통운(운수사 전용),2,DC콤보,부산광역시,사상구,부산광역시 사상구 모덕로27번길 50대주통운,임직원 외 출입제한,35.184799124865,128.98004483624
에스트래픽,대주통운(운수사 전용),3,DC콤보,부산광역시,사상구,부산광역시 사상구 모덕로27번길 50대주통운,임직원 외 출입제한,35.184799124865,128.98004483624
에스트래픽,대주통운(운수사 전용),4,DC콤보,부산광역시,사상구,부산광역시 사상구 모덕로27번길 50대주통운,임직원 외 출입제한,35.184799124865,128.98004483624
에스트래픽,더블유아파트 입주자대표회의(입주민 전용),1,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,회원전용,35.1342294576999,129.111216765972
에스트래픽,더블유아파트 입주자대표회의(입주민 전용),2,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,회원전용,35.1342294576999,129.111216765972
에스트래픽,더블유아파트 입주자대표회의(입주민 전용),3,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,회원전용,35.1342294576999,129.111216765972
에스트래픽,디원시스템,1,AC완속,부산광역시,부산진구,부산광역시 부산진구 가야대로563번길 17,시설 상황에 따라 이용이 제한될 수 있음,35.1552469428949,129.033218685472
에스트래픽,롯데칠성 동부산점,1,DC차데모+AC3상+DC콤보,부산광역시,연제구,부산광역시 연제구 거제대로 260,입주사 전용,35.1895844892205,129.076734436687
에스트래픽,롯데캐슬블루오션아파트(입주민 전용),1,AC완속,부산광역시,영도구,부산광역시 영도구 절영로 524,거주자외 출입제한,35.0728468563945,129.0737325776
에스트래픽,롯데캐슬블루오션아파트(입주민 전용),2,AC완속,부산광역시,영도구,부산광역시 영도구 절영로 524,거주자외 출입제한,35.0728468563945,129.0737325776
에스트래픽,롯데캐슬블루오션아파트(입주민 전용),3,AC완속,부산광역시,영도구,부산광역시 영도구 절영로 524,거주자외 출입제한,35.0728468563945,129.0737325776
에스트래픽,롯데캐슬블루오션아파트(입주민 전용),4,AC완속,부산광역시,영도구,부산광역시 영도구 절영로 524,거주자외 출입제한,35.0728468563945,129.0737325776
에스트래픽,롯데캐슬블루오션아파트(입주민 전용),5,AC완속,부산광역시,영도구,부산광역시 영도구 절영로 524,거주자외 출입제한,35.0728468563945,129.0737325776
에스트래픽,롯데캐슬애브뉴 -1,1,AC완속,부산광역시,동래구,부산광역시 동래구 충렬대로 368,회원전용,35.1973612715342,129.098221311564
에스트래픽,롯데캐슬애브뉴 -1,2,AC완속,부산광역시,동래구,부산광역시 동래구 충렬대로 368,회원전용,35.1973612715342,129.098221311564
에스트래픽,롯데캐슬애브뉴 -2,1,AC완속,부산광역시,동래구,부산광역시 동래구 충렬대로 368,회원전용,35.1973612715342,129.098221311564
에스트래픽,롯데캐슬애브뉴 -2,2,AC완속,부산광역시,동래구,부산광역시 동래구 충렬대로 368,회원전용,35.1973612715342,129.098221311564
에스트래픽,롯데캐슬애브뉴 -2,3,AC완속,부산광역시,동래구,부산광역시 동래구 충렬대로 368,회원전용,35.1973612715342,129.098221311564
에스트래픽,망미이진캐스빌아파트(입주민 전용),1,AC완속,부산광역시,수영구,부산광역시 수영구 망미로30번길 51,거주자외 출입제한,35.1699949238786,129.101167999132
에스트래픽,망미이진캐스빌아파트(입주민 전용),2,AC완속,부산광역시,수영구,부산광역시 수영구 망미로30번길 51,거주자외 출입제한,35.1699949238786,129.101167999132
에스트래픽,망미이진캐스빌아파트(입주민 전용),3,AC완속,부산광역시,수영구,부산광역시 수영구 망미로30번길 51,거주자외 출입제한,35.1699949238786,129.101167999132
에스트래픽,범양레우스센트럴베이(입주민 전용),1,AC완속,부산광역시,동구,부산광역시 동구 초량중로 114,회원전용,35.121213153349,129.041661018536
에스트래픽,범양레우스센트럴베이(입주민 전용),2,AC완속,부산광역시,동구,부산광역시 동구 초량중로 114,회원전용,35.121213153349,129.041661018536
에스트래픽,벽산하나로타운 입주자대표회의(입주민 전용),1,AC완속,부산광역시,사상구,부산광역시 사상구 덕상로 26-14,회원전용,35.1734555329091,128.991171353937
에스트래픽,벽산하나로타운 입주자대표회의(입주민 전용),2,AC완속,부산광역시,사상구,부산광역시 사상구 덕상로 26-14,회원전용,35.1734555329091,128.991171353937
에스트래픽,벽산하나로타운 입주자대표회의(입주민 전용),3,AC완속,부산광역시,사상구,부산광역시 사상구 덕상로 26-14,회원전용,35.1734555329091,128.991171353937
에스트래픽,벽산하나로타운 입주자대표회의(입주민 전용),4,AC완속,부산광역시,사상구,부산광역시 사상구 덕상로 26-14,회원전용,35.1734555329091,128.991171353937
에스트래픽,보은산업(운수사 전용),1,DC콤보,부산광역시,영도구,부산광역시 영도구 남항남로 50,직원 외 출입제한,35.0836991471645,129.038581197046
에스트래픽,보은산업(운수사 전용),2,DC콤보,부산광역시,영도구,부산광역시 영도구 남항남로 50,직원 외 출입제한,35.0836991471645,129.038581197046
에스트래픽,보은산업(운수사 전용),3,DC콤보,부산광역시,영도구,부산광역시 영도구 남항남로 50,직원 외 출입제한,35.0836991471645,129.038581197046
에스트래픽,보은산업(운수사 전용),4,DC콤보,부산광역시,영도구,부산광역시 영도구 남항남로 50,직원 외 출입제한,35.0836991471645,129.038581197046
에스트래픽,부산부기산업(주) 기아오토큐,1,AC완속,부산광역시,사하구,부산광역시 사하구 하신중앙로 107,차량정비 서비스 센터 이용자로 제한,35.0888895560622,128.96469592016
에스트래픽,부산부기산업(주) 기아오토큐,2,AC완속,부산광역시,사하구,부산광역시 사하구 하신중앙로 107,차량정비 서비스 센터 이용자로 제한,35.0888895560622,128.96469592016
에스트래픽,부산정관동일스위트2차(입주민 전용),1,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 정관3로 23,거주자외 출입제한,35.3284797639747,129.165298856214
에스트래픽,부산정관동일스위트2차(입주민 전용),2,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 정관3로 23,거주자외 출입제한,35.3284797639747,129.165298856214
에스트래픽,부산정관동일스위트2차(입주민 전용),3,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 정관3로 23,거주자외 출입제한,35.3284797639747,129.165298856214
에스트래픽,부산정관동일스위트2차(입주민 전용),4,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 정관3로 23,거주자외 출입제한,35.3284797639747,129.165298856214
에스트래픽,부산정관동일스위트2차(입주민 전용),5,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 정관3로 23,거주자외 출입제한,35.3284797639747,129.165298856214
에스트래픽,부산정관동일스위트2차(입주민 전용),6,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 정관3로 23,거주자외 출입제한,35.3284797639747,129.165298856214
에스트래픽,부산정관동일스위트2차(입주민 전용),7,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 정관3로 23,거주자외 출입제한,35.3284797639747,129.165298856214
에스트래픽,부산정관동일스위트2차(입주민 전용),8,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 정관3로 23,거주자외 출입제한,35.3284797639747,129.165298856214
에스트래픽,부산정관동일스위트2차(입주민 전용),9,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 정관3로 23,거주자외 출입제한,35.3284797639747,129.165298856214
에스트래픽,부산정관동일스위트2차(입주민 전용),10,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 정관3로 23,거주자외 출입제한,35.3284797639747,129.165298856214
에스트래픽,비엘로직스,1,AC완속,부산광역시,남구,부산광역시 남구 신선로356번길 9,시설 상황에 따라 이용이 제한될 수 있음,35.1175657387154,129.096830873836
에스트래픽,삼창그린타운아파트(입주민 전용),1,AC완속,부산광역시,영도구,부산광역시 영도구 태종로700번길 19,거주자외 출입제한,35.0715705478664,129.074990216614
에스트래픽,삼창파크타운5 6동(입주민 전용),1,AC완속,부산광역시,영도구,부산광역시 영도구 절영로 551,거주자외 출입제한,35.0748134884244,129.072915379612
에스트래픽,삼환아파트(입주민 전용),1,AC완속,부산광역시,부산진구,부산광역시 부산진구 백양대로208번길 133,거주자외 출입제한,35.1621264629764,129.023344857214
에스트래픽,삼환아파트(입주민 전용),2,AC완속,부산광역시,부산진구,부산광역시 부산진구 백양대로208번길 133,거주자외 출입제한,35.1621264629764,129.023344857214
에스트래픽,서희스타힐스아파트(입주민 전용),1,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 방곡3로 11,거주자외 출입제한,35.32637849695,129.188621802049
에스트래픽,서희스타힐스아파트(입주민 전용),2,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 방곡3로 11,거주자외 출입제한,35.32637849695,129.188621802049
에스트래픽,서희스타힐스아파트(입주민 전용),3,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 방곡3로 11,거주자외 출입제한,35.32637849695,129.188621802049
에스트래픽,서희스타힐스아파트(입주민 전용),4,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 방곡3로 11,거주자외 출입제한,35.32637849695,129.188621802049
에스트래픽,센텀롯데캐슬2차(입주민 전용),1,AC완속,부산광역시,해운대구,부산광역시 해운대구 반여로 68-12,거주자외 출입제한,35.1974725711421,129.124845431852
에스트래픽,센텀롯데캐슬2차(입주민 전용),2,AC완속,부산광역시,해운대구,부산광역시 해운대구 반여로 68-12,거주자외 출입제한,35.1974725711421,129.124845431852
