운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,위도,경도
한국전력,수정공원상로 제1노상주차장,1,DC콤보,부산광역시,동구,부산광역시 동구 수정공원상로 76(수정동 1178-47),제한없음,35.12832489,129.0381782
한국전력,수정산 공영주차장,1,DC콤보,부산광역시,동구,부산광역시 동구 수정공원로 89(수정산 공영주차장),제한없음,35.13294177,129.0404691
한국전력,시립미술관,1,DC콤보,부산광역시,해운대구,부산광역시 해운대구 APEC로 58(1413 부산시립미술관),제한없음,35.16668716,129.1370273
한국전력,신세계 센텀점,1,DC콤보,부산광역시,해운대구,부산광역시 해운대구 센텀남대로 35주차장,제한없음,35.16881784,129.1295233
한국전력,신세계 센텀점,2,DC콤보,부산광역시,해운대구,부산광역시 해운대구 센텀남대로 35주차장,제한없음,35.16881784,129.1295233
한국전력,신천리 공영주차장,1,DC콤보,부산광역시,기장군,부산광역시 기장군 기장읍 신천리 1,제한없음,35.24418178,129.2226308
한국전력,신천리 공영주차장,2,DC콤보,부산광역시,기장군,부산광역시 기장군 기장읍 신천리 1,제한없음,35.24418178,129.2226308
한국전력,안평역,1,DC차데모+AC3상+DC콤보,부산광역시,기장군,부산광역시 기장군 철마면 안평리 543-23,제한없음,35.23753789,129.1720821
한국전력,연제구청,1,DC차데모+AC3상+DC콤보,부산광역시,연제구,부산광역시 연제구 연산동 1555,제한없음,35.17631676,129.0797856
한국전력,영도지사,1,DC차데모+AC3상+DC콤보,부산광역시,영도구,부산광역시 영도구 남항남로 9번길 61,제한없음,35.08848681,129.0364858
한국전력,영화의전당,1,DC콤보,부산광역시,해운대구,부산광역시 해운대구 수영강변대로 120(1467 영화의전당),제한없음,35.17103653,129.1270845
한국전력,을숙도 공영주차장,1,DC차데모+AC3상+DC콤보,부산광역시,사하구,부산광역시 사하구 낙동남로1233번길 테니스장 주차장을숙도 공원내 테니스장 주차장,제한없음,35.10448739,128.9459747
한국전력,을숙도 공영주차장,2,DC차데모+AC3상+DC콤보,부산광역시,사하구,부산광역시 사하구 낙동남로1233번길 테니스장 주차장을숙도 공원내 테니스장 주차장,제한없음,35.10448739,128.9459747
한국전력,이기대 제1공영주차장,1,DC콤보,부산광역시,남구,부산광역시 남구 이기대공원로 49(용호동 14-1),제한없음,35.12595997,129.1178171
한국전력,주례2동 행정복지센터,1,DC콤보,부산광역시,사상구,부산광역시 사상구 주례로10번길 15(주례2동 행정복지센터),제한없음,35.15006559,129.0104206
한국전력,중부산지사,1,DC차데모+AC3상+DC콤보,부산광역시,서구,부산광역시 서구 까치고개로 252,제한없음,35.09939044,129.0232307
한국전력,중부산지사,2,DC차데모+AC3상+DC콤보,부산광역시,서구,부산광역시 서구 까치고개로 252,제한없음,35.09939044,129.0232307
한국전력,지상변압기일체형(송정KT앞 ),1,DC차데모+AC3상+DC콤보,부산광역시,해운대구,부산광역시 해운대구 송정광어골로 42,제한없음,35.17775063,129.1965716
한국전력,청사포 공영주차장,1,DC콤보,부산광역시,해운대구,부산광역시 해운대구 청사포로 107-1(중동 552),제한없음,35.16215455,129.1918113
한국전력,태종대공원입구 주차장,1,DC차데모+AC3상+DC콤보,부산광역시,영도구,부산광역시 영도구 태종로833번길 23,제한없음,35.06214072,129.0820961
한국전력,태종대공원입구 주차장,2,DC차데모+AC3상+DC콤보,부산광역시,영도구,부산광역시 영도구 태종로833번길 23,제한없음,35.06214072,129.0820961
한국전력,한국폴리텍대학 부산캠퍼스,1,DC콤보,부산광역시,북구,부산광역시 북구 만덕대로155번길 99(22 한국폴리텍대학부산캠퍼스),제한없음,35.21847737,129.0189807
한국전력,해운대구청별관,1,DC콤보,부산광역시,해운대구,부산광역시 해운대구 재송동 1192,제한없음,35.18209789,129.1215497
한국전력,홈플러스 동래점,1,DC차데모+AC3상+DC콤보,부산광역시,동래구,부산광역시 동래구 중앙대로 1523(온천1동 153-8),제한없음,35.2212897,129.0855768
한국전력,홈플러스 서면점,1,DC차데모+AC3상+DC콤보,부산광역시,부산진구,부산광역시 부산진구 동천로 4,제한없음,35.14943623,129.0639756
한국전력,홈플러스 서면점,2,DC차데모+AC3상+DC콤보,부산광역시,부산진구,부산광역시 부산진구 동천로 4,제한없음,35.14943623,129.0639756
한국전력,홈플러스 센텀시티점,1,DC차데모+AC3상+DC콤보,부산광역시,해운대구,부산광역시 해운대구 센텀동로 6,제한없음,35.17091324,129.1336919
한국전기차충전서비스,(주)미라클,1,AC완속,부산광역시,영도구,부산광역시 영도구 대교로 1,제한없음,35.09267423,129.044247
한국전기차충전서비스,(주)미라클,2,AC완속,부산광역시,영도구,부산광역시 영도구 대교로 1,제한없음,35.09267423,129.044247
한국전기차충전서비스,가야KTe편한세상아파트,1,AC완속,부산광역시,부산진구,부산광역시 부산진구 가야대로 569,제한없음,35.15464746,129.0337624
한국전기차충전서비스,가야KTe편한세상아파트,2,AC완속,부산광역시,부산진구,부산광역시 부산진구 가야대로 569,제한없음,35.15464746,129.0337624
한국전기차충전서비스,가야KTe편한세상아파트,3,AC완속,부산광역시,부산진구,부산광역시 부산진구 가야대로 569,제한없음,35.15464746,129.0337624
한국전기차충전서비스,가야KTe편한세상아파트,4,AC완속,부산광역시,부산진구,부산광역시 부산진구 가야대로 569,제한없음,35.15464746,129.0337624
한국전기차충전서비스,가야KTe편한세상아파트,5,AC완속,부산광역시,부산진구,부산광역시 부산진구 가야대로 569,제한없음,35.15464746,129.0337624
한국전기차충전서비스,남구노인복지관,1,AC완속,부산광역시,남구,"부산광역시 남구 못골로 97-10 (대연동, 남구노인복지관)",제한없음,35.13618147,129.0932543
한국전기차충전서비스,남구종합복지관,1,AC완속,부산광역시,남구,"부산광역시 남구 동제당로 258 (우암동, 남구종합복지관)",제한없음,35.12717198,129.0749074
한국전기차충전서비스,롯데마트 부산점,1,DC차데모+AC3상+DC콤보,부산광역시,부산진구,부산광역시 부산진구 신천대로 241(257 롯데키즈마트),제한없음,35.16330698,129.0493159
한국전기차충전서비스,롯데마트 사하점,1,DC차데모+DC콤보,부산광역시,사하구,부산광역시 사하구 을숙도대로 610(1033-2 롯데마트),제한없음,35.08478346,128.97231
한국전기차충전서비스,롯데슈퍼 연산점,1,DC차데모+AC3상+DC콤보,부산광역시,연제구,부산광역시 연제구 과정로115(연제구 연산동 490-7),제한없음,35.18187524,129.1067539
한국전기차충전서비스,봉생병원,1,DC차데모+AC3상+DC콤보,부산광역시,동구,부산광역시 동구 중앙대로 401(682-1 봉생병원),제한없음,35.13086197,129.0505616
한국전기차충전서비스,부산가톨릭대학교,1,DC차데모+AC3상+DC콤보,부산광역시,금정구,부산광역시 금정구 오륜대로 57(9 부산가톨릭대학교),제한없음,35.24467531,129.096872
한국전기차충전서비스,부산사하우체국,1,DC차데모+AC3상+DC콤보,부산광역시,사하구,부산광역시 사하구 낙동대로 346(481-1 부산사하우체국),제한없음,35.10102496,128.9798137
한국전기차충전서비스,북구_금곡동행정복지센터,1,AC완속,부산광역시,북구,"부산광역시 북구 금곡대로 466 (금곡동, 금곡동 주민센터)",제한없음,35.2500788,129.0128482
한국전기차충전서비스,사하구_다대1동행정복지센터,1,AC완속,부산광역시,사하구,부산광역시 사하구 다대로530번길 7(다대동 933-1),제한없음,35.05916984,128.9713294
한국전기차충전서비스,사하구청,1,AC완속,부산광역시,사하구,부산광역시 사하구 낙동대로398번길 12옥외주차장,제한없음,35.10450196,128.9747902
한국전기차충전서비스,사하구청,2,AC완속,부산광역시,사하구,부산광역시 사하구 낙동대로398번길 12옥외주차장,제한없음,35.10450196,128.9747902
한국전기차충전서비스,신라대학교,1,DC차데모+AC3상+DC콤보,부산광역시,사상구,"부산광역시 사상구 백양대로700번길140, 신라대학교 체육관",제한없음,35.17204045,128.997735
한국전기차충전서비스,신라대학교,1,AC완속,부산광역시,사상구,"부산광역시 사상구 백양대로700번길 140 (괘법동, 신라대학교)",제한없음,35.17204045,128.997735
한국전기차충전서비스,신라대학교,2,AC완속,부산광역시,사상구,"부산광역시 사상구 백양대로700번길140, 신라대학교 체육관",제한없음,35.17204045,128.997735
한국전기차충전서비스,신라대학교,2,AC완속,부산광역시,사상구,"부산광역시 사상구 백양대로700번길 140 (괘법동, 신라대학교)",제한없음,35.17204045,128.997735
한국전기차충전서비스,신라대학교,3,AC완속,부산광역시,사상구,"부산광역시 사상구 백양대로700번길 140 (괘법동, 신라대학교)",제한없음,35.17204045,128.997735
한국전기차충전서비스,신라대학교,4,AC완속,부산광역시,사상구,"부산광역시 사상구 백양대로700번길 140 (괘법동, 신라대학교)",제한없음,35.17204045,128.997735
한국전기차충전서비스,신라대학교,5,AC완속,부산광역시,사상구,"부산광역시 사상구 백양대로700번길 140 (괘법동, 신라대학교)",제한없음,35.17204045,128.997735
한국전기차충전서비스,타샤모텔,1,AC완속,부산광역시,기장군,부산광역시 기장군 기장읍 기장대로413번길 32옥외주차장,제한없음,35.23484968,129.2152772
한국전기차충전서비스,타샤모텔,2,AC완속,부산광역시,기장군,부산광역시 기장군 기장읍 기장대로413번길 32옥외주차장,제한없음,35.23484968,129.2152772
한국전기차충전서비스,티티호텔주식회사,1,AC완속,부산광역시,부산진구,부산광역시 부산진구 새싹로 35(부전동 401-12),제한없음,35.16067332,129.0564452
한국전기차충전서비스,티티호텔주식회사,2,AC완속,부산광역시,부산진구,부산광역시 부산진구 새싹로 35(부전동 401-12),제한없음,35.16067332,129.0564452
한국전기차충전서비스,하단청구아파트,1,AC완속,부산광역시,사하구,부산광역시 사하구 낙동대로520번길 14(717-1 하단청구아파트),제한없음,35.1109308,128.9669958
한국전기차충전서비스,하단청구아파트,2,AC완속,부산광역시,사하구,부산광역시 사하구 낙동대로520번길 14(717-1 하단청구아파트),제한없음,35.1109308,128.9669958
한국전기차충전서비스,하단청구아파트,3,AC완속,부산광역시,사하구,부산광역시 사하구 낙동대로520번길 14(717-1 하단청구아파트),제한없음,35.1109308,128.9669958
한국전기차충전서비스,하단청구아파트,4,AC완속,부산광역시,사하구,부산광역시 사하구 낙동대로520번길 14(717-1 하단청구아파트),제한없음,35.1109308,128.9669958
한국전기차충전서비스,홈플러스 가야점,1,DC차데모+AC3상+DC콤보,부산광역시,부산진구,부산광역시 부산진구 가야대로 506(624-7 가야홈플러스),제한없음,35.15246571,129.0273187
한국전기차충전서비스,홈플러스 가야점,2,DC차데모+AC3상+DC콤보,부산광역시,부산진구,부산광역시 부산진구 가야대로 506(624-7 가야홈플러스),제한없음,35.15246571,129.0273187
차지비,SK VIEW 1단지(에스케이뷰아파트),1,AC완속,부산광역시,금정구,"부산광역시 금정구 금샘로246번길 18 (구서동, 구서에스케이뷰1단지)",제한없음,35.24384181,129.0855717
차지비,SK VIEW 1단지(에스케이뷰아파트),2,AC완속,부산광역시,금정구,"부산광역시 금정구 금샘로246번길 18 (구서동, 구서에스케이뷰1단지)",제한없음,35.24384181,129.0855717
차지비,SK VIEW 1단지(에스케이뷰아파트),3,AC완속,부산광역시,금정구,"부산광역시 금정구 금샘로246번길 18 (구서동, 구서에스케이뷰1단지)",제한없음,35.24384181,129.0855717
차지비,SK VIEW 1단지(에스케이뷰아파트),4,AC완속,부산광역시,금정구,"부산광역시 금정구 금샘로246번길 18 (구서동, 구서에스케이뷰1단지)",제한없음,35.24384181,129.0855717
차지비,SK VIEW 1단지(에스케이뷰아파트),5,AC완속,부산광역시,금정구,"부산광역시 금정구 금샘로246번길 18 (구서동, 구서에스케이뷰1단지)",제한없음,35.24384181,129.0855717
차지비,SK VIEW 2단지(에스케이뷰아파트),1,AC완속,부산광역시,금정구,"부산광역시 금정구 금샘로245번길 11 (구서동, 구서에스케이뷰2단지)(1070 (구서에스케이뷰2단지))",제한없음,35.24481121,129.0846392
차지비,SK VIEW 2단지(에스케이뷰아파트),2,AC완속,부산광역시,금정구,"부산광역시 금정구 금샘로245번길 11 (구서동, 구서에스케이뷰2단지)(1070 (구서에스케이뷰2단지))",제한없음,35.24481121,129.0846392
차지비,개금동반도보라아파트,1,AC완속,부산광역시,부산진구,"부산광역시 부산진구 개금본동로 40 (개금동, 반도보라아파트) 104동(19-6 (반도보라아파트))",제한없음,35.15911113,129.022823
차지비,개금동반도보라아파트,2,AC완속,부산광역시,부산진구,"부산광역시 부산진구 개금본동로 40 (개금동, 반도보라아파트) 104동(19-6 (반도보라아파트))",제한없음,35.15911113,129.022823
차지비,개금동반도보라아파트,3,AC완속,부산광역시,부산진구,"부산광역시 부산진구 개금본동로 40 (개금동, 반도보라아파트) 104동(19-6 (반도보라아파트))",제한없음,35.15911113,129.022823
차지비,거제청구하이츠,1,AC완속,부산광역시,연제구,"부산광역시 연제구 화지로 95 (거제동, 거제청구하이츠)(769-78 (거제청구하이츠))",제한없음,35.18334055,129.0658215
차지비,거제청구하이츠,2,AC완속,부산광역시,연제구,"부산광역시 연제구 화지로 95 (거제동, 거제청구하이츠)(769-78 (거제청구하이츠))",제한없음,35.18334055,129.0658215
차지비,경남마리나아파트,1,AC완속,부산광역시,해운대구,"부산광역시 해운대구 해운대해변로 99 (우동, 경남마리나아파트) 101동~108동",제한없음,35.16115865,129.1425594
차지비,경남마리나아파트,2,AC완속,부산광역시,해운대구,"부산광역시 해운대구 해운대해변로 99 (우동, 경남마리나아파트) 101동~108동",제한없음,35.16115865,129.1425594
차지비,경남마리나아파트,3,AC완속,부산광역시,해운대구,"부산광역시 해운대구 해운대해변로 99 (우동, 경남마리나아파트) 101동~108동",제한없음,35.16115865,129.1425594
차지비,경남마리나아파트,4,AC완속,부산광역시,해운대구,"부산광역시 해운대구 해운대해변로 99 (우동, 경남마리나아파트) 101동~108동",제한없음,35.16115865,129.1425594
차지비,경남마리나아파트,5,AC완속,부산광역시,해운대구,"부산광역시 해운대구 해운대해변로 99 (우동, 경남마리나아파트) 101동~108동",제한없음,35.16115865,129.1425594
차지비,경남선경아파트,1,AC완속,부산광역시,해운대구,"부산광역시 해운대구 청사포로 27 (좌동, 경남선경아파트)",제한없음,35.16652209,129.1864228
차지비,경남선경아파트,2,AC완속,부산광역시,해운대구,"부산광역시 해운대구 청사포로 27 (좌동, 경남선경아파트)",제한없음,35.16652209,129.1864228
차지비,경남선경아파트,3,AC완속,부산광역시,해운대구,"부산광역시 해운대구 청사포로 27 (좌동, 경남선경아파트)",제한없음,35.16652209,129.1864228
차지비,경남선경아파트,4,AC완속,부산광역시,해운대구,"부산광역시 해운대구 청사포로 27 (좌동, 경남선경아파트)",제한없음,35.16652209,129.1864228
차지비,경남선경아파트,5,AC완속,부산광역시,해운대구,"부산광역시 해운대구 청사포로 27 (좌동, 경남선경아파트)",제한없음,35.16652209,129.1864228
차지비,광안동비치그린아파트,1,AC완속,부산광역시,수영구,부산광역시 수영구 광일로 49,제한없음,35.16307892,129.1092658
차지비,광안동비치그린아파트,2,AC완속,부산광역시,수영구,부산광역시 수영구 광일로 49,제한없음,35.16307892,129.1092658
차지비,광안동비치그린아파트,3,AC완속,부산광역시,수영구,부산광역시 수영구 광일로 49,제한없음,35.16307892,129.1092658
차지비,광안동비치그린아파트,4,AC완속,부산광역시,수영구,부산광역시 수영구 광일로 49,제한없음,35.16307892,129.1092658
차지비,광안동비치그린아파트,5,AC완속,부산광역시,수영구,부산광역시 수영구 광일로 49,제한없음,35.16307892,129.1092658
차지비,광안쌍용예가디오션아파트,1,AC완속,부산광역시,수영구,"부산광역시 수영구 광안로 20103동 지하1층 4,5/ 102동 지하1층 B07/ 105동 지하1층 R20",제한없음,35.15605521,129.1146525
차지비,광안쌍용예가디오션아파트,2,AC완속,부산광역시,수영구,"부산광역시 수영구 광안로 20103동 지하1층 4,5/ 102동 지하1층 B07/ 105동 지하1층 R20",제한없음,35.15605521,129.1146525
차지비,광안쌍용예가디오션아파트,3,AC완속,부산광역시,수영구,"부산광역시 수영구 광안로 20103동 지하1층 4,5/ 102동 지하1층 B07/ 105동 지하1층 R20",제한없음,35.15605521,129.1146525
차지비,광안쌍용예가디오션아파트,4,AC완속,부산광역시,수영구,"부산광역시 수영구 광안로 20103동 지하1층 4,5/ 102동 지하1층 B07/ 105동 지하1층 R20",제한없음,35.15605521,129.1146525
차지비,광안쌍용예가디오션아파트,5,AC완속,부산광역시,수영구,"부산광역시 수영구 광안로 20103동 지하1층 4,5/ 102동 지하1층 B07/ 105동 지하1층 R20",제한없음,35.15605521,129.1146525
차지비,광안쌍용예가디오션아파트,6,AC완속,부산광역시,수영구,"부산광역시 수영구 광안로 20103동 지하1층 4,5/ 102동 지하1층 B07/ 105동 지하1층 R20",제한없음,35.15605521,129.1146525
차지비,광안쌍용예가디오션아파트,7,AC완속,부산광역시,수영구,"부산광역시 수영구 광안로 20103동 지하1층 4,5/ 102동 지하1층 B07/ 105동 지하1층 R20",제한없음,35.15605521,129.1146525
차지비,광안쌍용예가디오션아파트,8,AC완속,부산광역시,수영구,"부산광역시 수영구 광안로 20103동 지하1층 4,5/ 102동 지하1층 B07/ 105동 지하1층 R20",제한없음,35.15605521,129.1146525
차지비,광안쌍용예가디오션아파트,9,AC완속,부산광역시,수영구,"부산광역시 수영구 광안로 20103동 지하1층 4,5/ 102동 지하1층 B07/ 105동 지하1층 R20",제한없음,35.15605521,129.1146525
차지비,구평동한신휴플러스아파트,1,AC완속,부산광역시,사하구,부산광역시 사하구 을숙도대로709번길 22 (구평동     한신휴플러스아파트),제한없음,35.08636434,128.9849744
차지비,구포삼정그린코아백팔동,1,AC완속,부산광역시,북구,"부산광역시 북구 백양대로1016번길 10 (구포동, 삼정그린코아아파트) 101동~107동108동 110동 지하주차장 ",제한없음,35.19551229,128.9950713
차지비,구포삼정그린코아백팔동,2,AC완속,부산광역시,북구,"부산광역시 북구 백양대로1016번길 10 (구포동, 삼정그린코아아파트) 101동~107동108동 110동 지하주차장 ",제한없음,35.19551229,128.9950713
차지비,구포삼정그린코아백팔동,3,AC완속,부산광역시,북구,"부산광역시 북구 백양대로1016번길 10 (구포동, 삼정그린코아아파트) 101동~107동108동 110동 지하주차장 ",제한없음,35.19551229,128.9950713
차지비,구포유림노르웨이숲,1,AC완속,부산광역시,북구,"부산광역시 북구 낙동북로 737 (구포동, 유림노르웨이숲아파트) 101동~113동",제한없음,35.19617522,129.0029493
차지비,구포유림노르웨이숲,2,AC완속,부산광역시,북구,"부산광역시 북구 낙동북로 737 (구포동, 유림노르웨이숲아파트) 101동~113동",제한없음,35.19617522,129.0029493
차지비,구포유림노르웨이숲,3,AC완속,부산광역시,북구,"부산광역시 북구 낙동북로 737 (구포동, 유림노르웨이숲아파트) 101동~113동",제한없음,35.19617522,129.0029493
차지비,구포유림노르웨이숲,4,AC완속,부산광역시,북구,"부산광역시 북구 낙동북로 737 (구포동, 유림노르웨이숲아파트) 101동~113동",제한없음,35.19617522,129.0029493
차지비,구포유림노르웨이숲,5,AC완속,부산광역시,북구,"부산광역시 북구 낙동북로 737 (구포동, 유림노르웨이숲아파트) 101동~113동",제한없음,35.19617522,129.0029493
차지비,구포유림노르웨이숲2차,1,AC완속,부산광역시,북구,"부산광역시 북구 낙동북로 751 (구포동, 구포유림노르웨이숲2차아파트)202동 지하주차장 출구앞",제한없음,35.19808524,129.0033857
차지비,구포유림노르웨이숲2차,2,AC완속,부산광역시,북구,"부산광역시 북구 낙동북로 751 (구포동, 구포유림노르웨이숲2차아파트)202동 지하주차장 출구앞",제한없음,35.19808524,129.0033857
차지비,금사대우아파트,1,AC완속,부산광역시,금정구,"부산광역시 금정구 삼어로 207 (금사동, 대우금사아파트) 101동, 106동",제한없음,35.21375403,129.1175319
차지비,금사대우아파트,2,AC완속,부산광역시,금정구,"부산광역시 금정구 삼어로 207 (금사동, 대우금사아파트) 101동, 106동",제한없음,35.21375403,129.1175319
차지비,금사대우아파트,3,AC완속,부산광역시,금정구,"부산광역시 금정구 삼어로 207 (금사동, 대우금사아파트) 101동, 106동",제한없음,35.21375403,129.1175319
차지비,기장포스코더샵아파트,1,AC완속,부산광역시,기장군,"부산광역시 기장군 기장읍 차성동로116번길 12 (동부리, 포스코더샵)",제한없음,35.24726576,129.2183556
차지비,다대몰운대아파트102동,1,AC완속,부산광역시,사하구,"부산광역시 사하구 다대낙조2길 216 (다대동, 몰운대그린비치아파트)102동 지하주차장",제한없음,35.05131057,128.9673989
차지비,다대몰운대아파트102동,2,AC완속,부산광역시,사하구,"부산광역시 사하구 다대낙조2길 216 (다대동, 몰운대그린비치아파트)102동 지하주차장",제한없음,35.05131057,128.9673989
차지비,다대몰운대아파트113동,1,AC완속,부산광역시,사하구,"부산광역시 사하구 다대낙조2길 215 (다대동, 몰운대그린비치아파트) 112동~117동,상가동113동지하주차장",제한없음,35.05046051,128.9695783
차지비,다대몰운대아파트113동,2,AC완속,부산광역시,사하구,"부산광역시 사하구 다대낙조2길 215 (다대동, 몰운대그린비치아파트) 112동~117동,상가동113동지하주차장",제한없음,35.05046051,128.9695783
차지비,다대몰운대아파트113동,3,AC완속,부산광역시,사하구,"부산광역시 사하구 다대낙조2길 215 (다대동, 몰운대그린비치아파트) 112동~117동,상가동113동지하주차장",제한없음,35.05046051,128.9695783
차지비,다대푸른아파트,1,AC완속,부산광역시,사하구,"부산광역시 사하구 다대낙조2길 11 (다대동, 다대푸른아파트) 101동~104동(1548-13 (다대푸른아파트))",제한없음,35.05164821,128.9650778
차지비,다대푸른아파트,2,AC완속,부산광역시,사하구,"부산광역시 사하구 다대낙조2길 11 (다대동, 다대푸른아파트) 101동~104동(1548-13 (다대푸른아파트))",제한없음,35.05164821,128.9650778
차지비,다대푸른아파트,3,AC완속,부산광역시,사하구,"부산광역시 사하구 다대낙조2길 11 (다대동, 다대푸른아파트) 101동~104동(1548-13 (다대푸른아파트))",제한없음,35.05164821,128.9650778
차지비,대라씨엘늘채움아파트,1,AC완속,부산광역시,기장군,"부산광역시 기장군 기장읍 차성남로 8-18 (대라리, 씨엘늘채움아파트)(925 (씨엘늘채움아파트))",제한없음,35.24107309,129.2086584
차지비,대림에이스타운,1,AC완속,부산광역시,중구,"부산광역시 중구 법수길 72 (보수동1가, 대림에이스타운)(41-1 (대림에이스타운))",제한없음,35.10664466,129.0253604
차지비,대연극동아파트,1,AC완속,부산광역시,남구,"부산광역시 남구 진남로36번길 50 (대연동, 대연극동아파트)(282-1 (대연극동아파트))",제한없음,35.14048566,129.09158
차지비,대연극동아파트,2,AC완속,부산광역시,남구,"부산광역시 남구 진남로36번길 50 (대연동, 대연극동아파트)(282-1 (대연극동아파트))",제한없음,35.14048566,129.09158
차지비,대연동 청구아파트,1,AC완속,부산광역시,남구,"부산광역시 남구 황령대로319번가길 110 (대연동, 대연청구아파트) 101동~111동(243-23 (대연청구아파트))",제한없음,35.15397091,129.0895984
차지비,대연동 청구아파트,2,AC완속,부산광역시,남구,"부산광역시 남구 황령대로319번가길 110 (대연동, 대연청구아파트) 101동~111동(243-23 (대연청구아파트))",제한없음,35.15397091,129.0895984
차지비,대연동 청구아파트,3,AC완속,부산광역시,남구,"부산광역시 남구 황령대로319번가길 110 (대연동, 대연청구아파트) 101동~111동(243-23 (대연청구아파트))",제한없음,35.15397091,129.0895984
차지비,대연동 청구아파트,4,AC완속,부산광역시,남구,"부산광역시 남구 황령대로319번가길 110 (대연동, 대연청구아파트) 101동~111동(243-23 (대연청구아파트))",제한없음,35.15397091,129.0895984
차지비,대연동대우그린1차아파트,1,AC완속,부산광역시,남구,"부산광역시 남구 황령대로319번가길 190-6 (대연동, 대우그린1차아파트)",제한없음,35.15109408,129.0890064
차지비,대연동대우그린1차아파트,2,AC완속,부산광역시,남구,"부산광역시 남구 황령대로319번가길 190-6 (대연동, 대우그린1차아파트)",제한없음,35.15109408,129.0890064
차지비,대연동대우그린1차아파트,3,AC완속,부산광역시,남구,"부산광역시 남구 황령대로319번가길 190-6 (대연동, 대우그린1차아파트)",제한없음,35.15109408,129.0890064
차지비,대연동대우그린1차아파트,4,AC완속,부산광역시,남구,"부산광역시 남구 황령대로319번가길 190-6 (대연동, 대우그린1차아파트)",제한없음,35.15109408,129.0890064
차지비,대우에덴프라자,1,AC완속,부산광역시,사하구,"부산광역시 사하구 낙동대로 542 (하단동, 대우에덴프라자)지하4층 장애인주차구역 옆",제한없음,35.11246424,128.9647862
차지비,대원칸타빌멤버스아파트,1,AC완속,부산광역시,부산진구,"부산광역시 부산진구 거제대로 26 (양정동, 대원칸타빌멤버스아파트)",제한없음,35.17156839,129.0686012
차지비,대원칸타빌멤버스아파트,2,AC완속,부산광역시,부산진구,"부산광역시 부산진구 거제대로 26 (양정동, 대원칸타빌멤버스아파트)",제한없음,35.17156839,129.0686012
차지비,대원칸타빌멤버스아파트,3,AC완속,부산광역시,부산진구,"부산광역시 부산진구 거제대로 26 (양정동, 대원칸타빌멤버스아파트)",제한없음,35.17156839,129.0686012
차지비,대원칸타빌멤버스아파트,4,AC완속,부산광역시,부산진구,"부산광역시 부산진구 거제대로 26 (양정동, 대원칸타빌멤버스아파트)",제한없음,35.17156839,129.0686012
차지비,대원칸타빌멤버스아파트,5,AC완속,부산광역시,부산진구,"부산광역시 부산진구 거제대로 26 (양정동, 대원칸타빌멤버스아파트)",제한없음,35.17156839,129.0686012
차지비,더샵파크리치아파트,1,AC완속,부산광역시,수영구,"부산광역시 수영구 연수로315번길 16 (망미동, 포스코더샵파크리치)",제한없음,35.17368242,129.1073397
차지비,더샵파크리치아파트,2,AC완속,부산광역시,수영구,"부산광역시 수영구 연수로315번길 16 (망미동, 포스코더샵파크리치)",제한없음,35.17368242,129.1073397
차지비,더샵파크리치아파트,3,AC완속,부산광역시,수영구,"부산광역시 수영구 연수로315번길 16 (망미동, 포스코더샵파크리치)",제한없음,35.17368242,129.1073397
차지비,더샵파크리치아파트,4,AC완속,부산광역시,수영구,"부산광역시 수영구 연수로315번길 16 (망미동, 포스코더샵파크리치)",제한없음,35.17368242,129.1073397
차지비,덕천동롯데아파트,1,AC완속,부산광역시,북구,"부산광역시 북구 함박봉로 26 (덕천동, 덕천동롯데아파트) 101동~107동108동 109동 지하2층 주차장",제한없음,35.20955642,129.0210636
차지비,덕천동롯데아파트,2,AC완속,부산광역시,북구,"부산광역시 북구 함박봉로 26 (덕천동, 덕천동롯데아파트) 101동~107동108동 109동 지하2층 주차장",제한없음,35.20955642,129.0210636
차지비,덕천동롯데아파트,3,AC완속,부산광역시,북구,"부산광역시 북구 함박봉로 26 (덕천동, 덕천동롯데아파트) 101동~107동108동 109동 지하2층 주차장",제한없음,35.20955642,129.0210636
차지비,덕천동롯데아파트,4,AC완속,부산광역시,북구,"부산광역시 북구 함박봉로 26 (덕천동, 덕천동롯데아파트) 101동~107동108동 109동 지하2층 주차장",제한없음,35.20955642,129.0210636
차지비,동남권원자력의학원,1,AC완속,부산광역시,기장군,부산광역시 기장군 장안읍 좌동길 40,제한없음,35.3218427,129.2443307
차지비,동남권원자력의학원,2,AC완속,부산광역시,기장군,부산광역시 기장군 장안읍 좌동길 40,제한없음,35.3218427,129.2443307
차지비,동남권원자력의학원,3,AC완속,부산광역시,기장군,부산광역시 기장군 장안읍 좌동길 40,제한없음,35.3218427,129.2443307
차지비,동남권원자력의학원,4,AC완속,부산광역시,기장군,부산광역시 기장군 장안읍 좌동길 40,제한없음,35.3218427,129.2443307
차지비,동남권원자력의학원,5,AC완속,부산광역시,기장군,부산광역시 기장군 장안읍 좌동길 40,제한없음,35.3218427,129.2443307
차지비,동래동일스위트,1,AC완속,부산광역시,동래구,부산광역시 동래구 시실로 119동래동일스위트아파트 107동 지하1층 42기둥(3기)/ 104동 지하1층 35기둥(3기)(명장동 617),제한없음,35.21348128,129.094164
