,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,주소2,lat,lng
1417,에버온,부산동래 명륜아이파크1단지3,2,AC완속,부산광역시,동래구,부산광역시 동래구 명륜로 170,외부인 사용불가,명륜로 170(757 명륜아이파크1단지),35.2099506283549,129.082954713533
1418,에버온,부산동래 명륜아이파크1단지3,3,AC완속,부산광역시,동래구,부산광역시 동래구 명륜로 170,외부인 사용불가,명륜로 170(757 명륜아이파크1단지),35.2099506283549,129.082954713533
1419,에버온,부산동래 명륜아이파크1단지4,1,AC완속,부산광역시,동래구,부산광역시 동래구 명륜로 170,외부인 사용불가,명륜로 170(757 명륜아이파크1단지),35.2099506283549,129.082954713533
1420,에버온,부산동래 쌍용더플래티넘사직아시아드아파트,1,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로134번길 14,외부인 사용불가,아시아드대로134번길 14(1058 쌍용더플래티넘사직아시아드아파트),35.1962681907372,129.067235902175
1421,에버온,부산동래 쌍용더플래티넘사직아시아드아파트,2,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로134번길 14,외부인 사용불가,아시아드대로134번길 14(1058 쌍용더플래티넘사직아시아드아파트),35.1962681907372,129.067235902175
1422,에버온,부산동래 쌍용더플래티넘사직아시아드아파트,3,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로134번길 14,외부인 사용불가,아시아드대로134번길 14(1058 쌍용더플래티넘사직아시아드아파트),35.1962681907372,129.067235902175
1423,에버온,부산동래 쌍용더플래티넘사직아시아드아파트,4,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로134번길 14,외부인 사용불가,아시아드대로134번길 14(1058 쌍용더플래티넘사직아시아드아파트),35.1962681907372,129.067235902175
1424,에버온,부산동래 쌍용더플래티넘사직아시아드아파트,5,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로134번길 14,외부인 사용불가,아시아드대로134번길 14(1058 쌍용더플래티넘사직아시아드아파트),35.1962681907372,129.067235902175
1425,에버온,부산동래 온천대동다숲,1,AC완속,부산광역시,동래구,부산광역시 동래구 금정마을로 120,외부인 사용불가,금정마을로 120(1129-4 온천대동다숲),35.2109986255449,129.066735911916
1426,에버온,부산동래 온천대동다숲,2,AC완속,부산광역시,동래구,부산광역시 동래구 금정마을로 120,외부인 사용불가,금정마을로 120(1129-4 온천대동다숲),35.2109986255449,129.066735911916
1427,에버온,부산동래 온천대동다숲,3,AC완속,부산광역시,동래구,부산광역시 동래구 금정마을로 120,외부인 사용불가,금정마을로 120(1129-4 온천대동다숲),35.2109986255449,129.066735911916
1428,에버온,부산동래 온천동반도보라스카이뷰1,1,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로 234,외부인 사용불가,아시아드대로 234(1412-1 온천동반도보라스카이뷰),35.2039470982169,129.069040555868
1429,에버온,부산동래 온천동반도보라스카이뷰1,2,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로 234,외부인 사용불가,아시아드대로 234(1412-1 온천동반도보라스카이뷰),35.2039470982169,129.069040555868
1430,에버온,부산동래 온천동반도보라스카이뷰1,3,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로 234,외부인 사용불가,아시아드대로 234(1412-1 온천동반도보라스카이뷰),35.2039470982169,129.069040555868
1431,에버온,부산동래 온천동반도보라스카이뷰1,4,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로 234,외부인 사용불가,아시아드대로 234(1412-1 온천동반도보라스카이뷰),35.2039470982169,129.069040555868
1432,에버온,부산동래 온천동반도보라스카이뷰1,5,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로 234,외부인 사용불가,아시아드대로 234(1412-1 온천동반도보라스카이뷰),35.2039470982169,129.069040555868
1433,에버온,부산동래 온천동반도보라스카이뷰1,6,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로 234,외부인 사용불가,아시아드대로 234(1412-1 온천동반도보라스카이뷰),35.2039470982169,129.069040555868
1434,에버온,부산동래 온천동반도보라스카이뷰2,1,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로 234,외부인 사용불가,아시아드대로 234(1412-1 온천동반도보라스카이뷰),35.2039470982169,129.069040555868
1435,에버온,부산동래 온천동반도보라스카이뷰2,2,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로 234,외부인 사용불가,아시아드대로 234(1412-1 온천동반도보라스카이뷰),35.2039470982169,129.069040555868
1436,에버온,부산동래 온천동반도보라스카이뷰2,3,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로 234,외부인 사용불가,아시아드대로 234(1412-1 온천동반도보라스카이뷰),35.2039470982169,129.069040555868
1437,에버온,부산동래 온천동반도보라스카이뷰2,4,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로 234,외부인 사용불가,아시아드대로 234(1412-1 온천동반도보라스카이뷰),35.2039470982169,129.069040555868
1438,에버온,부산동래구 삼정그린코아1,1,AC완속,부산광역시,동래구,부산광역시 동래구 쇠미로129번길 91,외부인 사용불가,쇠미로129번길 91(삼정그린코아 아파트),35.2063779508598,129.057665712745
1439,에버온,부산동래구 삼정그린코아1,2,AC완속,부산광역시,동래구,부산광역시 동래구 쇠미로129번길 91,외부인 사용불가,쇠미로129번길 91(삼정그린코아 아파트),35.2063779508598,129.057665712745
1440,에버온,부산동래구 삼정그린코아1,3,AC완속,부산광역시,동래구,부산광역시 동래구 쇠미로129번길 91,외부인 사용불가,쇠미로129번길 91(삼정그린코아 아파트),35.2063779508598,129.057665712745
1441,에버온,부산동래구 삼정그린코아2,1,AC완속,부산광역시,동래구,부산광역시 동래구 쇠미로129번길 91,외부인 사용불가,쇠미로129번길 91(삼정그린코아 아파트),35.2063779508598,129.057665712745
1442,에버온,부산동래구 삼정그린코아2,2,AC완속,부산광역시,동래구,부산광역시 동래구 쇠미로129번길 91,외부인 사용불가,쇠미로129번길 91(삼정그린코아 아파트),35.2063779508598,129.057665712745
1443,에버온,부산북구 e편한세상화명힐스1,1,AC완속,부산광역시,북구,부산광역시 북구 화명대로 68103동 지하4층 휀실 B4-2분전함에서 36-37 각각,거주자 외 출입제한,명대로 68103동 지하4층 휀실 B4-2분전함에서 36-37 각각(1293-1 이편한세상화명힐스 103동 지하4층 휀실 B4-2분전함에서 36-37 각각),35.2334750999995,129.011682399999
1444,에버온,부산북구 e편한세상화명힐스1,2,AC완속,부산광역시,북구,부산광역시 북구 화명대로 68103동 지하4층 휀실 B4-2분전함에서 36-37 각각,거주자 외 출입제한,명대로 68103동 지하4층 휀실 B4-2분전함에서 36-37 각각(1293-1 이편한세상화명힐스 103동 지하4층 휀실 B4-2분전함에서 36-37 각각),35.2334750999995,129.011682399999
1445,에버온,부산북구 e편한세상화명힐스2,1,AC완속,부산광역시,북구,"부산광역시 북구 화명대로 68101동 지하 2층 휀실 B2-2분전함에서 기둥 27 좌,우측",거주자 외 출입제한,"명대로 68101동 지하 2층 휀실 B2-2분전함에서 기둥 27 좌,우측(1293-1 이편한세상화명힐스 101동 지하 2층 휀실 B2-2분전함에서 기둥 27 좌,우측)",35.2334750999995,129.011682399999
1446,에버온,부산북구 e편한세상화명힐스2,2,AC완속,부산광역시,북구,"부산광역시 북구 화명대로 68101동 지하 2층 휀실 B2-2분전함에서 기둥 27 좌,우측",거주자 외 출입제한,"명대로 68101동 지하 2층 휀실 B2-2분전함에서 기둥 27 좌,우측(1293-1 이편한세상화명힐스 101동 지하 2층 휀실 B2-2분전함에서 기둥 27 좌,우측)",35.2334750999995,129.011682399999
1447,에버온,부산북구 e편한세상화명힐스3,1,AC완속,부산광역시,북구,부산광역시 북구 화명대로 68104동 지하2층 휀실 B2-2분전함에서 39-40,거주자 외 출입제한,명대로 68104동 지하2층 휀실 B2-2분전함에서 39-40(1293-1 이편한세상화명힐스 104동 지하2층 휀실 B2-2분전함에서 39-40),35.2334750999995,129.011682399999
1448,에버온,부산북구 e편한세상화명힐스3,2,AC완속,부산광역시,북구,부산광역시 북구 화명대로 68104동 지하2층 휀실 B2-2분전함에서 39-40,거주자 외 출입제한,명대로 68104동 지하2층 휀실 B2-2분전함에서 39-40(1293-1 이편한세상화명힐스 104동 지하2층 휀실 B2-2분전함에서 39-40),35.2334750999995,129.011682399999
1449,에버온,부산북구 e편한세상화명힐스4,1,AC완속,부산광역시,북구,"부산광역시 북구 화명대로 68108동 지하2층 휀실 B2-2분전함에서 기둥 좌,우측",거주자 외 출입제한,"명대로 68108동 지하2층 휀실 B2-2분전함에서 기둥 좌,우측(1293-1 이편한세상화명힐스 108동 지하2층 휀실 B2-2분전함에서 기둥 좌,우측)",35.2334750999995,129.011682399999
1450,에버온,부산북구 e편한세상화명힐스4,2,AC완속,부산광역시,북구,"부산광역시 북구 화명대로 68108동 지하2층 휀실 B2-2분전함에서 기둥 좌,우측",거주자 외 출입제한,"명대로 68108동 지하2층 휀실 B2-2분전함에서 기둥 좌,우측(1293-1 이편한세상화명힐스 108동 지하2층 휀실 B2-2분전함에서 기둥 좌,우측)",35.2334750999995,129.011682399999
1451,에버온,부산북구 e편한세상화명힐스5,1,AC완속,부산광역시,북구,부산광역시 북구 화명대로 68201동 지하2층 휀실 B2-1분전함에서 06좌측,거주자 외 출입제한,명대로 68201동 지하2층 휀실 B2-1분전함에서 06좌측(1293-1 이편한세상화명힐스 201동 지하2층 휀실 B2-1분전함에서 06좌측),35.2334750999995,129.011682399999
1452,에버온,부산북구 e편한세상화명힐스5,2,AC완속,부산광역시,북구,부산광역시 북구 화명대로 68201동 지하2층 휀실 B2-1분전함에서 06좌측,거주자 외 출입제한,명대로 68201동 지하2층 휀실 B2-1분전함에서 06좌측(1293-1 이편한세상화명힐스 201동 지하2층 휀실 B2-1분전함에서 06좌측),35.2334750999995,129.011682399999
1453,에버온,부산북구_화명동롯데캐슬멤버스,1,AC완속,부산광역시,북구,"부산광역시 북구 금곡대로 240103동 지하2층 55, 57 기둥",외부인 사용불가,"곡대로 240103동 지하2층 55, 57 기둥",35.2293360999998,129.011364399999
1454,에버온,부산북구_화명동롯데캐슬멤버스,2,AC완속,부산광역시,북구,"부산광역시 북구 금곡대로 240103동 지하2층 55, 57 기둥",외부인 사용불가,"곡대로 240103동 지하2층 55, 57 기둥",35.2293360999998,129.011364399999
1455,에버온,부산북구_화명동롯데캐슬멤버스,3,AC완속,부산광역시,북구,"부산광역시 북구 금곡대로 240103동 지하2층 55, 57 기둥",외부인 사용불가,"곡대로 240103동 지하2층 55, 57 기둥",35.2293360999998,129.011364399999
1456,에버온,부산북구_화명동롯데캐슬멤버스,4,AC완속,부산광역시,북구,"부산광역시 북구 금곡대로 240103동 지하2층 55, 57 기둥",외부인 사용불가,"곡대로 240103동 지하2층 55, 57 기둥",35.2293360999998,129.011364399999
1457,에버온,부산북구_화명동롯데캐슬멤버스,5,AC완속,부산광역시,북구,"부산광역시 북구 금곡대로 240103동 지하2층 55, 57 기둥",외부인 사용불가,"곡대로 240103동 지하2층 55, 57 기둥",35.2293360999998,129.011364399999
1458,에버온,부산북구_화명동롯데캐슬멤버스,6,AC완속,부산광역시,북구,"부산광역시 북구 금곡대로 240103동 지하2층 55, 57 기둥",외부인 사용불가,"곡대로 240103동 지하2층 55, 57 기둥",35.2293360999998,129.011364399999
1459,에버온,부산사상 감전엘에이치1,1,AC완속,부산광역시,사상구,부산광역시 사상구 백양대로 539,외부인 사용불가,백양대로 539(961 감전엘에이치아파트),35.1553216300757,128.994240006796
1460,에버온,부산사상 감전엘에이치1,2,AC완속,부산광역시,사상구,부산광역시 사상구 백양대로 539,외부인 사용불가,백양대로 539(961 감전엘에이치아파트),35.1553216300757,128.994240006796
1461,에버온,부산사상 감전엘에이치1,3,AC완속,부산광역시,사상구,부산광역시 사상구 백양대로 539,외부인 사용불가,백양대로 539(961 감전엘에이치아파트),35.1553216300757,128.994240006796
1462,에버온,부산사상 감전엘에이치2,1,AC완속,부산광역시,사상구,부산광역시 사상구 백양대로 539,외부인 사용불가,백양대로 539(961 감전엘에이치아파트),35.1553216300757,128.994240006796
1463,에버온,부산사상 감전엘에이치2,2,AC완속,부산광역시,사상구,부산광역시 사상구 백양대로 539,외부인 사용불가,백양대로 539(961 감전엘에이치아파트),35.1553216300757,128.994240006796
1464,에버온,부산사상 엄궁삼성타워,1,AC완속,부산광역시,사상구,부산광역시 사상구 대동로64번길 40,외부인 사용불가,대동로64번길 40(1-10 삼성타워아파트),35.1349025228323,128.977692717283
1465,에버온,부산사상 엄궁삼성타워,2,AC완속,부산광역시,사상구,부산광역시 사상구 대동로64번길 40,외부인 사용불가,대동로64번길 40(1-10 삼성타워아파트),35.1349025228323,128.977692717283
1466,에버온,부산사상 엄궁삼성타워,3,AC완속,부산광역시,사상구,부산광역시 사상구 대동로64번길 40,외부인 사용불가,대동로64번길 40(1-10 삼성타워아파트),35.1349025228323,128.977692717283
1467,에버온,부산사상 엄궁한신1차아파트,1,AC완속,부산광역시,사상구,부산광역시 사상구 낙동대로 712-17102동 지하3층 7번기둥,외부인 사용불가,낙동대로 712-17102동 지하3층 7번기둥,35.1251135999995,128.964594199999
1468,에버온,부산사상 엄궁한신1차아파트,2,AC완속,부산광역시,사상구,부산광역시 사상구 낙동대로 712-17102동 지하3층 7번기둥,외부인 사용불가,낙동대로 712-17102동 지하3층 7번기둥,35.1251135999995,128.964594199999
1469,에버온,부산사상 오양힐타운아파트,1,AC완속,부산광역시,사상구,부산광역시 사상구 덕상로 8-35,외부인 사용불가,덕상로 8-35(51 오양힐타운),35.1721032094334,128.989752872437
1470,에버온,부산사상 오양힐타운아파트,2,AC완속,부산광역시,사상구,부산광역시 사상구 덕상로 8-35,외부인 사용불가,덕상로 8-35(51 오양힐타운),35.1721032094334,128.989752872437
1471,에버온,부산사상 오양힐타운아파트,3,AC완속,부산광역시,사상구,부산광역시 사상구 덕상로 8-35,외부인 사용불가,덕상로 8-35(51 오양힐타운),35.1721032094334,128.989752872437
1472,에버온,부산사상 오양힐타운아파트,4,AC완속,부산광역시,사상구,부산광역시 사상구 덕상로 8-35,외부인 사용불가,덕상로 8-35(51 오양힐타운),35.1721032094334,128.989752872437
1473,에버온,부산사상 오양힐타운아파트,5,AC완속,부산광역시,사상구,부산광역시 사상구 덕상로 8-35,외부인 사용불가,덕상로 8-35(51 오양힐타운),35.1721032094334,128.989752872437
1474,에버온,부산사상 주례한일유앤아이아파트,1,AC완속,부산광역시,사상구,부산광역시 사상구 백양대로 372-15,외부인 사용불가,백양대로 372-15(239 주례한일유앤아이아파트),35.1546524398987,129.010150704999
1475,에버온,부산사상 주례한일유앤아이아파트,2,AC완속,부산광역시,사상구,부산광역시 사상구 백양대로 372-15,외부인 사용불가,백양대로 372-15(239 주례한일유앤아이아파트),35.1546524398987,129.010150704999
1476,에버온,부산사상 주례한일유앤아이아파트,3,AC완속,부산광역시,사상구,부산광역시 사상구 백양대로 372-15,외부인 사용불가,백양대로 372-15(239 주례한일유앤아이아파트),35.1546524398987,129.010150704999
1477,에버온,부산사상 주례한일유앤아이아파트,4,AC완속,부산광역시,사상구,부산광역시 사상구 백양대로 372-15,외부인 사용불가,백양대로 372-15(239 주례한일유앤아이아파트),35.1546524398987,129.010150704999
1478,에버온,부산사상 주례한일유앤아이아파트,5,AC완속,부산광역시,사상구,부산광역시 사상구 백양대로 372-15,외부인 사용불가,백양대로 372-15(239 주례한일유앤아이아파트),35.1546524398987,129.010150704999
1479,에버온,부산사상 주례한일유앤아이아파트,6,AC완속,부산광역시,사상구,부산광역시 사상구 백양대로 372-15,외부인 사용불가,백양대로 372-15(239 주례한일유앤아이아파트),35.1546524398987,129.010150704999
1480,에버온,부산사상 주례한일유앤아이아파트,7,AC완속,부산광역시,사상구,부산광역시 사상구 백양대로 372-15,외부인 사용불가,백양대로 372-15(239 주례한일유앤아이아파트),35.1546524398987,129.010150704999
1481,에버온,부산사상 주례한일유앤아이아파트,8,AC완속,부산광역시,사상구,부산광역시 사상구 백양대로 372-15,외부인 사용불가,백양대로 372-15(239 주례한일유앤아이아파트),35.1546524398987,129.010150704999
1482,에버온,부산사상 주례한일유앤아이아파트,9,AC완속,부산광역시,사상구,부산광역시 사상구 백양대로 372-15,외부인 사용불가,백양대로 372-15(239 주례한일유앤아이아파트),35.1546524398987,129.010150704999
1483,에버온,부산사상 주례한일유앤아이아파트,10,AC완속,부산광역시,사상구,부산광역시 사상구 백양대로 372-15,외부인 사용불가,백양대로 372-15(239 주례한일유앤아이아파트),35.1546524398987,129.010150704999
1484,에버온,부산사하 신익강변타운아파트,1,AC완속,부산광역시,사하구,부산광역시 사하구 하신중앙로 180,외부인 사용불가,하신중앙로 180(408 신익강변타운아파트),35.0954286698909,128.962988469135
1485,에버온,부산사하 신익강변타운아파트,2,AC완속,부산광역시,사하구,부산광역시 사하구 하신중앙로 180,외부인 사용불가,하신중앙로 180(408 신익강변타운아파트),35.0954286698909,128.962988469135
1486,에버온,부산사하 신익강변타운아파트,3,AC완속,부산광역시,사하구,부산광역시 사하구 하신중앙로 180,외부인 사용불가,하신중앙로 180(408 신익강변타운아파트),35.0954286698909,128.962988469135
1487,에버온,부산사하 신익강변타운아파트,4,AC완속,부산광역시,사하구,부산광역시 사하구 하신중앙로 180,외부인 사용불가,하신중앙로 180(408 신익강변타운아파트),35.0954286698909,128.962988469135
1488,에버온,부산사하 신익강변타운아파트,5,AC완속,부산광역시,사하구,부산광역시 사하구 하신중앙로 180,외부인 사용불가,하신중앙로 180(408 신익강변타운아파트),35.0954286698909,128.962988469135
1489,에버온,부산사하 신익강변타운아파트,6,AC완속,부산광역시,사하구,부산광역시 사하구 하신중앙로 180,외부인 사용불가,하신중앙로 180(408 신익강변타운아파트),35.0954286698909,128.962988469135
1490,에버온,부산사하 신익강변타운아파트,7,AC완속,부산광역시,사하구,부산광역시 사하구 하신중앙로 180,외부인 사용불가,하신중앙로 180(408 신익강변타운아파트),35.0954286698909,128.962988469135
1491,에버온,부산사하 신익강변타운아파트,8,AC완속,부산광역시,사하구,부산광역시 사하구 하신중앙로 180,외부인 사용불가,하신중앙로 180(408 신익강변타운아파트),35.0954286698909,128.962988469135
1492,에버온,부산사하 신익강변타운아파트,9,AC완속,부산광역시,사하구,부산광역시 사하구 하신중앙로 180,외부인 사용불가,하신중앙로 180(408 신익강변타운아파트),35.0954286698909,128.962988469135
1493,에버온,부산사하 신익강변타운아파트,10,AC완속,부산광역시,사하구,부산광역시 사하구 하신중앙로 180,외부인 사용불가,하신중앙로 180(408 신익강변타운아파트),35.0954286698909,128.962988469135
1494,에버온,부산사하 신익강변타운아파트,11,AC완속,부산광역시,사하구,부산광역시 사하구 하신중앙로 180,외부인 사용불가,하신중앙로 180(408 신익강변타운아파트),35.0954286698909,128.962988469135
1495,에버온,부산사하 장림역베스티움2차,1,AC완속,부산광역시,사하구,부산광역시 사하구 장림번영로 76,외부인 사용불가,장림번영로 76(장림역 베스티움2차),35.080388157739,128.973635234117
1496,에버온,부산사하 장림역베스티움2차,2,AC완속,부산광역시,사하구,부산광역시 사하구 장림번영로 76,외부인 사용불가,장림번영로 76(장림역 베스티움2차),35.080388157739,128.973635234117
1497,에버온,부산사하 장림역베스티움2차,3,AC완속,부산광역시,사하구,부산광역시 사하구 장림번영로 76,외부인 사용불가,장림번영로 76(장림역 베스티움2차),35.080388157739,128.973635234117
1498,에버온,부산서구 부민e-편한세상아파트105동,1,AC완속,부산광역시,서구,부산광역시 서구 해돋이로 313,외부인 사용불가,돋이로 313(이 편한세상),35.1043130996166,129.016549041957
1499,에버온,부산서구 부민e-편한세상아파트105동,2,AC완속,부산광역시,서구,부산광역시 서구 해돋이로 313,외부인 사용불가,돋이로 313(이 편한세상),35.1043130996166,129.016549041957
1500,에버온,부산서구 부민e-편한세상아파트105동,3,AC완속,부산광역시,서구,부산광역시 서구 해돋이로 313,외부인 사용불가,돋이로 313(이 편한세상),35.1043130996166,129.016549041957
1501,에버온,부산서구 부민e-편한세상아파트108동,1,AC완속,부산광역시,서구,부산광역시 서구 해돋이로 313,외부인 사용불가,돋이로 313(이 편한세상),35.1043130996166,129.016549041957
1502,에버온,부산서구 부민e-편한세상아파트108동,2,AC완속,부산광역시,서구,부산광역시 서구 해돋이로 313,외부인 사용불가,돋이로 313(이 편한세상),35.1043130996166,129.016549041957
1503,에버온,부산서구 송도혜성비치타운,1,AC완속,부산광역시,서구,부산광역시 서구 암남공원로 52,외부인 사용불가,남공원로 52(604-2 송도혜성비치타운),35.0715564957295,129.015952412899
1504,에버온,부산서구 송도혜성비치타운,2,AC완속,부산광역시,서구,부산광역시 서구 암남공원로 52,외부인 사용불가,남공원로 52(604-2 송도혜성비치타운),35.0715564957295,129.015952412899
1505,에버온,부산수영 e편한세상광안비치아파트,1,AC완속,부산광역시,수영구,부산광역시 수영구 민락수변로7번길 60,외부인 사용불가,민락수변로7번길 60(e편한세상 광안비치),35.1555179926384,129.126522212849
1506,에버온,부산수영 e편한세상광안비치아파트,3,AC완속,부산광역시,수영구,부산광역시 수영구 민락수변로7번길 60,외부인 사용불가,민락수변로7번길 60(e편한세상 광안비치),35.1555179926384,129.126522212849
1507,에버온,부산수영 e편한세상광안비치아파트,4,AC완속,부산광역시,수영구,부산광역시 수영구 민락수변로7번길 60,외부인 사용불가,민락수변로7번길 60(e편한세상 광안비치),35.1555179926384,129.126522212849
1508,에버온,부산수영 e편한세상광안비치아파트,5,AC완속,부산광역시,수영구,부산광역시 수영구 민락수변로7번길 60,외부인 사용불가,민락수변로7번길 60(e편한세상 광안비치),35.1555179926384,129.126522212849
1509,에버온,부산수영 광안더샵아파트,1,AC완속,부산광역시,수영구,부산광역시 수영구 수영로 506지하1층 01~02기둥,외부인 사용불가,수영로 506지하1층 01~02기둥,35.1508446702467,129.111676647376
1510,에버온,부산수영 광안더샵아파트,2,AC완속,부산광역시,수영구,부산광역시 수영구 수영로 506지하1층 01~02기둥,외부인 사용불가,수영로 506지하1층 01~02기둥,35.1508446702467,129.111676647376
1511,에버온,부산수영 광안더샵아파트,3,AC완속,부산광역시,수영구,부산광역시 수영구 수영로 506지하1층 01~02기둥,외부인 사용불가,수영로 506지하1층 01~02기둥,35.1508446702467,129.111676647376
1512,에버온,부산수영 광안더샵아파트,4,AC완속,부산광역시,수영구,부산광역시 수영구 수영로 506지하1층 01~02기둥,외부인 사용불가,수영로 506지하1층 01~02기둥,35.1508446702467,129.111676647376
1513,에버온,부산수영 비치그린아파트,1,AC완속,부산광역시,수영구,부산광역시 수영구 광일로 49지하2층 15B분전반 맞은편 공조실앞,외부인 사용불가,광일로 49지하2층 15B분전반 맞은편 공조실앞,35.163078915946,129.109265797747
1514,에버온,부산수영 비치그린아파트,2,AC완속,부산광역시,수영구,부산광역시 수영구 광일로 49지하2층 15B분전반 맞은편 공조실앞,외부인 사용불가,광일로 49지하2층 15B분전반 맞은편 공조실앞,35.163078915946,129.109265797747
1515,에버온,부산수영 비치그린아파트,3,AC완속,부산광역시,수영구,부산광역시 수영구 광일로 49지하2층 15B분전반 맞은편 공조실앞,외부인 사용불가,광일로 49지하2층 15B분전반 맞은편 공조실앞,35.163078915946,129.109265797747
1516,에버온,부산수영 비치그린아파트,4,AC완속,부산광역시,수영구,부산광역시 수영구 광일로 49지하2층 15B분전반 맞은편 공조실앞,외부인 사용불가,광일로 49지하2층 15B분전반 맞은편 공조실앞,35.163078915946,129.109265797747
1517,에버온,부산수영 비치그린아파트,5,AC완속,부산광역시,수영구,부산광역시 수영구 광일로 49지하2층 15B분전반 맞은편 공조실앞,외부인 사용불가,광일로 49지하2층 15B분전반 맞은편 공조실앞,35.163078915946,129.109265797747
1518,에버온,부산수영 오션브릿지관리단,1,AC완속,부산광역시,수영구,부산광역시 수영구 광안해변로278번길 42,외부인 사용불가,광안해변로278번길 42(181-154 오션브릿지),35.1539704411162,129.124515022228
1519,에버온,부산수영 오션브릿지관리단,2,AC완속,부산광역시,수영구,부산광역시 수영구 광안해변로278번길 42,외부인 사용불가,광안해변로278번길 42(181-154 오션브릿지),35.1539704411162,129.124515022228
1520,에버온,부산수영 오션브릿지관리단,3,AC완속,부산광역시,수영구,부산광역시 수영구 광안해변로278번길 42,외부인 사용불가,광안해변로278번길 42(181-154 오션브릿지),35.1539704411162,129.124515022228
1521,에버온,부산수영_광안SK뷰아파트103동,1,AC완속,부산광역시,수영구,부산광역시 수영구 광안로 12103동 지하4층 C16~17 기둥 4대,외부인 사용불가,광안로 12103동 지하4층 C16~17 기둥 4대,35.1564872999997,129.1116694
1522,에버온,부산수영_광안SK뷰아파트103동,2,AC완속,부산광역시,수영구,부산광역시 수영구 광안로 12103동 지하4층 C16~17 기둥 4대,외부인 사용불가,광안로 12103동 지하4층 C16~17 기둥 4대,35.1564872999997,129.1116694
1523,에버온,부산수영_광안SK뷰아파트103동,3,AC완속,부산광역시,수영구,부산광역시 수영구 광안로 12103동 지하4층 C16~17 기둥 4대,외부인 사용불가,광안로 12103동 지하4층 C16~17 기둥 4대,35.1564872999997,129.1116694
1524,에버온,부산수영_광안SK뷰아파트103동,4,AC완속,부산광역시,수영구,부산광역시 수영구 광안로 12103동 지하4층 C16~17 기둥 4대,외부인 사용불가,광안로 12103동 지하4층 C16~17 기둥 4대,35.1564872999997,129.1116694
1525,에버온,부산수영_광안SK뷰아파트105동,1,AC완속,부산광역시,수영구,"부산광역시 수영구 광안로 12105동 지하4층 A18~19기둥, B03 기둥  6대",외부인 사용불가,"광안로 12105동 지하4층 A18~19기둥, B03 기둥  6대",35.1564872999997,129.1116694
1526,에버온,부산수영_광안SK뷰아파트105동,2,AC완속,부산광역시,수영구,"부산광역시 수영구 광안로 12105동 지하4층 A18~19기둥, B03 기둥  6대",외부인 사용불가,"광안로 12105동 지하4층 A18~19기둥, B03 기둥  6대",35.1564872999997,129.1116694
1527,에버온,부산수영_광안SK뷰아파트105동,3,AC완속,부산광역시,수영구,"부산광역시 수영구 광안로 12105동 지하4층 A18~19기둥, B03 기둥  6대",외부인 사용불가,"광안로 12105동 지하4층 A18~19기둥, B03 기둥  6대",35.1564872999997,129.1116694
1528,에버온,부산수영_광안SK뷰아파트105동,4,AC완속,부산광역시,수영구,"부산광역시 수영구 광안로 12105동 지하4층 A18~19기둥, B03 기둥  6대",외부인 사용불가,"광안로 12105동 지하4층 A18~19기둥, B03 기둥  6대",35.1564872999997,129.1116694
1529,에버온,부산수영_광안SK뷰아파트105동,5,AC완속,부산광역시,수영구,"부산광역시 수영구 광안로 12105동 지하4층 A18~19기둥, B03 기둥  6대",외부인 사용불가,"광안로 12105동 지하4층 A18~19기둥, B03 기둥  6대",35.1564872999997,129.1116694
1530,에버온,부산수영_광안SK뷰아파트105동,6,AC완속,부산광역시,수영구,"부산광역시 수영구 광안로 12105동 지하4층 A18~19기둥, B03 기둥  6대",외부인 사용불가,"광안로 12105동 지하4층 A18~19기둥, B03 기둥  6대",35.1564872999997,129.1116694
1531,에버온,부산수영_센텀비스타동원아파트101동,1,AC완속,부산광역시,수영구,부산광역시 수영구 수영로 754101동 지하1층 A25 기둥,외부인 사용불가,수영로 754101동 지하1층 A25 기둥,35.1661090999996,129.116890199999
1532,에버온,부산수영_센텀비스타동원아파트101동,2,AC완속,부산광역시,수영구,부산광역시 수영구 수영로 754101동 지하1층 A25 기둥,외부인 사용불가,수영로 754101동 지하1층 A25 기둥,35.1661090999996,129.116890199999
1533,에버온,부산수영_센텀비스타동원아파트101동,3,AC완속,부산광역시,수영구,부산광역시 수영구 수영로 754101동 지하1층 A25 기둥,외부인 사용불가,수영로 754101동 지하1층 A25 기둥,35.1661090999996,129.116890199999
